Country,Year,pest_tonnes,N2O_kilotonnes,ave_rain($mm$),ave_temp($^\circ C$),Item,hg/ha_yield
Comoros,1992,1,0.1289,164.37500000000003,24.25833333333333,"Coffee, green",1484
Comoros,1992,1,0.1289,164.37500000000003,24.25833333333333,Maize,23191
Comoros,1992,1,0.1289,164.37500000000003,24.25833333333333,Potatoes,142857
Kenya,1992,3469,30.7371,52.15833333333333,24.691666666666666,Bananas,128052
Kenya,1992,3469,30.7371,52.15833333333333,24.691666666666666,Cassava,102462
Kenya,1992,3469,30.7371,52.15833333333333,24.691666666666666,Cloves,2539
Kenya,1992,3469,30.7371,52.15833333333333,24.691666666666666,"Coffee, green",5546
Kenya,1992,3469,30.7371,52.15833333333333,24.691666666666666,Maize,17271
Kenya,1992,3469,30.7371,52.15833333333333,24.691666666666666,Potatoes,92975
Kenya,1992,3469,30.7371,52.15833333333333,24.691666666666666,Tea,18466
Madagascar,1992,101,21.277,122.11666666666666,22.26666666666667,Bananas,55490
Madagascar,1992,101,21.277,122.11666666666666,22.26666666666667,Cassava,67059
Madagascar,1992,101,21.277,122.11666666666666,22.26666666666667,Cloves,1440
Madagascar,1992,101,21.277,122.11666666666666,22.26666666666667,"Coffee, green",3698
Madagascar,1992,101,21.277,122.11666666666666,22.26666666666667,Maize,8125
Madagascar,1992,101,21.277,122.11666666666666,22.26666666666667,Potatoes,56560
Madagascar,1992,101,21.277,122.11666666666666,22.26666666666667,Tea,17576
Malawi,1992,172,3.6044,59.625,22.599999999999998,Bananas,83440
Malawi,1992,172,3.6044,59.625,22.599999999999998,Cassava,20140
Malawi,1992,172,3.6044,59.625,22.599999999999998,"Coffee, green",15692
Malawi,1992,172,3.6044,59.625,22.599999999999998,Maize,4802
Malawi,1992,172,3.6044,59.625,22.599999999999998,Potatoes,135970
Malawi,1992,172,3.6044,59.625,22.599999999999998,Tea,15375
Mauritius,1992,742,0.388,101.05833333333334,23.0,Bananas,184632
Mauritius,1992,742,0.388,101.05833333333334,23.0,Cassava,140000
Mauritius,1992,742,0.388,101.05833333333334,23.0,Maize,44333
Mauritius,1992,742,0.388,101.05833333333334,23.0,Potatoes,192134
Mauritius,1992,742,0.388,101.05833333333334,23.0,Tea,18644
Mozambique,1992,102,3.5667,56.73333333333333,24.50833333333333,Bananas,62051
Mozambique,1992,102,3.5667,56.73333333333333,24.50833333333333,Cassava,33284
Mozambique,1992,102,3.5667,56.73333333333333,24.50833333333333,"Coffee, green",6364
Mozambique,1992,102,3.5667,56.73333333333333,24.50833333333333,Maize,1587
Mozambique,1992,102,3.5667,56.73333333333333,24.50833333333333,Potatoes,125448
Mozambique,1992,102,3.5667,56.73333333333333,24.50833333333333,Tea,5090
Rwanda,1992,97,2.5185,89.66666666666667,19.049999999999997,Bananas,64495
Rwanda,1992,97,2.5185,89.66666666666667,19.049999999999997,Cassava,26100
Rwanda,1992,97,2.5185,89.66666666666667,19.049999999999997,"Coffee, green",6058
Rwanda,1992,97,2.5185,89.66666666666667,19.049999999999997,Maize,12250
Rwanda,1992,97,2.5185,89.66666666666667,19.049999999999997,Potatoes,66731
Rwanda,1992,97,2.5185,89.66666666666667,19.049999999999997,Tea,10858
Seychelles,1992,9,0.0159,206.60833333333335,27.01666666666667,Bananas,193750
Seychelles,1992,9,0.0159,206.60833333333335,27.01666666666667,Cassava,127692
Seychelles,1992,9,0.0159,206.60833333333335,27.01666666666667,Tea,5333
Uganda,1992,72,14.5796,92.91666666666669,22.799999999999997,Bananas,46667
Uganda,1992,72,14.5796,92.91666666666669,22.799999999999997,Cassava,80000
Uganda,1992,72,14.5796,92.91666666666669,22.799999999999997,"Coffee, green",4244
Uganda,1992,72,14.5796,92.91666666666669,22.799999999999997,Maize,15000
Uganda,1992,72,14.5796,92.91666666666669,22.799999999999997,Potatoes,72432
Uganda,1992,72,14.5796,92.91666666666669,22.799999999999997,Tea,6132
Zambia,1992,1080,15.7103,64.23333333333333,22.5,Bananas,33333
Zambia,1992,1080,15.7103,64.23333333333333,22.5,Cassava,61690
Zambia,1992,1080,15.7103,64.23333333333333,22.5,"Coffee, green",9228
Zambia,1992,1080,15.7103,64.23333333333333,22.5,Maize,7311
Zambia,1992,1080,15.7103,64.23333333333333,22.5,Potatoes,88889
Zambia,1992,1080,15.7103,64.23333333333333,22.5,Tea,11364
Zimbabwe,1992,3303,12.3147,38.25833333333333,22.224999999999998,Bananas,46667
Zimbabwe,1992,3303,12.3147,38.25833333333333,22.224999999999998,Cassava,40000
Zimbabwe,1992,3303,12.3147,38.25833333333333,22.224999999999998,"Coffee, green",10406
Zimbabwe,1992,3303,12.3147,38.25833333333333,22.224999999999998,Maize,4108
Zimbabwe,1992,3303,12.3147,38.25833333333333,22.224999999999998,Potatoes,156250
Zimbabwe,1992,3303,12.3147,38.25833333333333,22.224999999999998,Tea,20818
Burundi,1993,97,2.9537,87.80833333333334,20.308333333333334,Bananas,60988
Burundi,1993,97,2.9537,87.80833333333334,20.308333333333334,Cassava,89833
Burundi,1993,97,2.9537,87.80833333333334,20.308333333333334,"Coffee, green",8211
Burundi,1993,97,2.9537,87.80833333333334,20.308333333333334,Maize,14342
Burundi,1993,97,2.9537,87.80833333333334,20.308333333333334,Potatoes,29801
Burundi,1993,97,2.9537,87.80833333333334,20.308333333333334,Tea,9000
Comoros,1993,1,0.1308,151.8166666666667,24.174999999999997,Bananas,57363
Comoros,1993,1,0.1308,151.8166666666667,24.174999999999997,Cassava,50338
Comoros,1993,1,0.1308,151.8166666666667,24.174999999999997,Cloves,2580
Comoros,1993,1,0.1308,151.8166666666667,24.174999999999997,"Coffee, green",1479
Comoros,1993,1,0.1308,151.8166666666667,24.174999999999997,Maize,23008
Comoros,1993,1,0.1308,151.8166666666667,24.174999999999997,Potatoes,150000
Eritrea,1993,4,3.2169,21.099999999999998,26.433333333333337,Maize,2308
Eritrea,1993,4,3.2169,21.099999999999998,26.433333333333337,Potatoes,82000
Ethiopia,1993,242,59.7766,70.59166666666665,22.48333333333333,Bananas,53511
Ethiopia,1993,242,59.7766,70.59166666666665,22.48333333333333,"Coffee, green",7200
Ethiopia,1993,242,59.7766,70.59166666666665,22.48333333333333,Maize,17364
Ethiopia,1993,242,59.7766,70.59166666666665,22.48333333333333,Potatoes,80046
Ethiopia,1993,242,59.7766,70.59166666666665,22.48333333333333,Tea,6415
Kenya,1993,3469,30.3429,52.008333333333326,24.583333333333332,Bananas,102702
Kenya,1993,3469,30.3429,52.008333333333326,24.583333333333332,Cassava,102936
Kenya,1993,3469,30.3429,52.008333333333326,24.583333333333332,Cloves,2469
Kenya,1993,3469,30.3429,52.008333333333326,24.583333333333332,"Coffee, green",4747
Kenya,1993,3469,30.3429,52.008333333333326,24.583333333333332,Maize,15549
Kenya,1993,3469,30.3429,52.008333333333326,24.583333333333332,Potatoes,117490
Kenya,1993,3469,30.3429,52.008333333333326,24.583333333333332,Tea,20137
Madagascar,1993,109,21.4209,125.59166666666664,22.200000000000003,Bananas,55912
Madagascar,1993,109,21.4209,125.59166666666664,22.200000000000003,Cassava,67718
Madagascar,1993,109,21.4209,125.59166666666664,22.200000000000003,Cloves,2063
Madagascar,1993,109,21.4209,125.59166666666664,22.200000000000003,"Coffee, green",3700
Madagascar,1993,109,21.4209,125.59166666666664,22.200000000000003,Maize,8972
Madagascar,1993,109,21.4209,125.59166666666664,22.200000000000003,Potatoes,56429
Madagascar,1993,109,21.4209,125.59166666666664,22.200000000000003,Tea,18182
Malawi,1993,172,3.7257,79.43333333333334,22.224999999999998,Bananas,95694
Malawi,1993,172,3.7257,79.43333333333334,22.224999999999998,Cassava,28781
Malawi,1993,172,3.7257,79.43333333333334,22.224999999999998,"Coffee, green",12600
Malawi,1993,172,3.7257,79.43333333333334,22.224999999999998,Maize,15327
Malawi,1993,172,3.7257,79.43333333333334,22.224999999999998,Potatoes,90947
Malawi,1993,172,3.7257,79.43333333333334,22.224999999999998,Tea,21349
Mauritius,1993,668,0.3654,211.70833333333334,23.125000000000004,Bananas,213391
Mauritius,1993,668,0.3654,211.70833333333334,23.125000000000004,Cassava,172308
Mauritius,1993,668,0.3654,211.70833333333334,23.125000000000004,Maize,42430
Mauritius,1993,668,0.3654,211.70833333333334,23.125000000000004,Potatoes,200875
Mauritius,1993,668,0.3654,211.70833333333334,23.125000000000004,Tea,18823
Mozambique,1993,102,3.8004,81.51666666666667,24.191666666666663,Bananas,62775
Mozambique,1993,102,3.8004,81.51666666666667,24.191666666666663,Cassava,41681
Mozambique,1993,102,3.8004,81.51666666666667,24.191666666666663,"Coffee, green",7143
Mozambique,1993,102,3.8004,81.51666666666667,24.191666666666663,Maize,6332
Mozambique,1993,102,3.8004,81.51666666666667,24.191666666666663,Potatoes,126227
Mozambique,1993,102,3.8004,81.51666666666667,24.191666666666663,Tea,8365
Rwanda,1993,127,2.4146,88.49166666666667,19.03333333333333,Bananas,64727
Rwanda,1993,127,2.4146,88.49166666666667,19.03333333333333,Cassava,24250
Rwanda,1993,127,2.4146,88.49166666666667,19.03333333333333,"Coffee, green",5191
Rwanda,1993,127,2.4146,88.49166666666667,19.03333333333333,Maize,17400
Rwanda,1993,127,2.4146,88.49166666666667,19.03333333333333,Potatoes,68053
Rwanda,1993,127,2.4146,88.49166666666667,19.03333333333333,Tea,11181
Seychelles,1993,31,0.0168,158.1833333333333,27.03333333333333,Bananas,200000
Seychelles,1993,31,0.0168,158.1833333333333,27.03333333333333,Cassava,129231
Seychelles,1993,31,0.0168,158.1833333333333,27.03333333333333,Tea,5467
Uganda,1993,71,14.9796,87.99166666666667,22.891666666666666,Bananas,48305
Uganda,1993,71,14.9796,87.99166666666667,22.891666666666666,Cassava,85068
Uganda,1993,71,14.9796,87.99166666666667,22.891666666666666,"Coffee, green",5455
Uganda,1993,71,14.9796,87.99166666666667,22.891666666666666,Maize,15984
Uganda,1993,71,14.9796,87.99166666666667,22.891666666666666,Potatoes,80000
Uganda,1993,71,14.9796,87.99166666666667,22.891666666666666,Tea,7564
Zambia,1993,1080,15.6448,80.75833333333334,21.875000000000004,Bananas,33333
Zambia,1993,1080,15.6448,80.75833333333334,21.875000000000004,Cassava,62000
Zambia,1993,1080,15.6448,80.75833333333334,21.875000000000004,"Coffee, green",9234
Zambia,1993,1080,15.6448,80.75833333333334,21.875000000000004,Maize,25228
Zambia,1993,1080,15.6448,80.75833333333334,21.875000000000004,Potatoes,90909
Zambia,1993,1080,15.6448,80.75833333333334,21.875000000000004,Tea,11778
Zimbabwe,1993,1716,10.2646,56.008333333333326,21.599999999999998,Bananas,51250
Zimbabwe,1993,1716,10.2646,56.008333333333326,21.599999999999998,Cassava,39394
Zimbabwe,1993,1716,10.2646,56.008333333333326,21.599999999999998,"Coffee, green",10526
Zimbabwe,1993,1716,10.2646,56.008333333333326,21.599999999999998,Maize,16526
Zimbabwe,1993,1716,10.2646,56.008333333333326,21.599999999999998,Potatoes,157895
Zimbabwe,1993,1716,10.2646,56.008333333333326,21.599999999999998,Tea,29981
Burundi,1994,84,2.7948,101.31666666666666,20.466666666666665,Bananas,56894
Burundi,1994,84,2.7948,101.31666666666666,20.466666666666665,Cassava,87884
Burundi,1994,84,2.7948,101.31666666666666,20.466666666666665,"Coffee, green",9385
Burundi,1994,84,2.7948,101.31666666666666,20.466666666666665,Maize,12276
Burundi,1994,84,2.7948,101.31666666666666,20.466666666666665,Potatoes,29453
Burundi,1994,84,2.7948,101.31666666666666,20.466666666666665,Tea,10380
Comoros,1994,1,0.1327,141.42499999999998,24.425000000000008,Bananas,59474
Comoros,1994,1,0.1327,141.42499999999998,24.425000000000008,Cassava,51577
Comoros,1994,1,0.1327,141.42499999999998,24.425000000000008,Cloves,2755
Comoros,1994,1,0.1327,141.42499999999998,24.425000000000008,"Coffee, green",1481
Comoros,1994,1,0.1327,141.42499999999998,24.425000000000008,Maize,22827
Comoros,1994,1,0.1327,141.42499999999998,24.425000000000008,Potatoes,149800
Eritrea,1994,4,3.3106,23.3,26.349999999999998,Maize,7689
Eritrea,1994,4,3.3106,23.3,26.349999999999998,Potatoes,80894
Ethiopia,1994,242,60.5309,67.68333333333332,22.583333333333332,Bananas,54740
Ethiopia,1994,242,60.5309,67.68333333333332,22.583333333333332,"Coffee, green",7453
Ethiopia,1994,242,60.5309,67.68333333333332,22.583333333333332,Maize,11235
Ethiopia,1994,242,60.5309,67.68333333333332,22.583333333333332,Potatoes,79545
Ethiopia,1994,242,60.5309,67.68333333333332,22.583333333333332,Tea,6891
Kenya,1994,3469,30.7096,58.791666666666664,24.75833333333333,Bananas,127273
Kenya,1994,3469,30.7096,58.791666666666664,24.75833333333333,Cassava,91297
Kenya,1994,3469,30.7096,58.791666666666664,24.75833333333333,Cloves,2443
Kenya,1994,3469,30.7096,58.791666666666664,24.75833333333333,"Coffee, green",5035
Kenya,1994,3469,30.7096,58.791666666666664,24.75833333333333,Maize,20400
Kenya,1994,3469,30.7096,58.791666666666664,24.75833333333333,Potatoes,97108
Kenya,1994,3469,30.7096,58.791666666666664,24.75833333333333,Tea,19000
Madagascar,1994,76,21.4159,110.46666666666665,22.566666666666666,Bananas,53371
Madagascar,1994,76,21.4159,110.46666666666665,22.566666666666666,Cassava,67429
Madagascar,1994,76,21.4159,110.46666666666665,22.566666666666666,Cloves,1795
Madagascar,1994,76,21.4159,110.46666666666665,22.566666666666666,"Coffee, green",4167
Madagascar,1994,76,21.4159,110.46666666666665,22.566666666666666,Maize,9451
Madagascar,1994,76,21.4159,110.46666666666665,22.566666666666666,Potatoes,58442
Madagascar,1994,76,21.4159,110.46666666666665,22.566666666666666,Tea,17647
Malawi,1994,172,2.643,66.81666666666666,22.308333333333334,Bananas,108108
Malawi,1994,172,2.643,66.81666666666666,22.308333333333334,Cassava,34660
Malawi,1994,172,2.643,66.81666666666666,22.308333333333334,"Coffee, green",12600
Malawi,1994,172,2.643,66.81666666666666,22.308333333333334,Maize,9209
Malawi,1994,172,2.643,66.81666666666666,22.308333333333334,Potatoes,85376
Malawi,1994,172,2.643,66.81666666666666,22.308333333333334,Tea,18692
Mauritius,1994,594,0.4107,142.6,23.316666666666666,Bananas,153890
Mauritius,1994,594,0.4107,142.6,23.316666666666666,Cassava,166667
Mauritius,1994,594,0.4107,142.6,23.316666666666666,Maize,37288
Mauritius,1994,594,0.4107,142.6,23.316666666666666,Potatoes,175716
Mauritius,1994,594,0.4107,142.6,23.316666666666666,Tea,16806
Mozambique,1994,102,3.9525,67.375,23.900000000000002,Bananas,63153
Mozambique,1994,102,3.9525,67.375,23.900000000000002,Cassava,36899
Mozambique,1994,102,3.9525,67.375,23.900000000000002,"Coffee, green",6667
Mozambique,1994,102,3.9525,67.375,23.900000000000002,Maize,5207
Mozambique,1994,102,3.9525,67.375,23.900000000000002,Potatoes,126995
Mozambique,1994,102,3.9525,67.375,23.900000000000002,Tea,10000
Rwanda,1994,158,2.2836,101.76666666666667,19.116666666666667,Bananas,64739
Rwanda,1994,158,2.2836,101.76666666666667,19.116666666666667,Cassava,11778
Rwanda,1994,158,2.2836,101.76666666666667,19.116666666666667,"Coffee, green",5096
Rwanda,1994,158,2.2836,101.76666666666667,19.116666666666667,Maize,16750
Rwanda,1994,158,2.2836,101.76666666666667,19.116666666666667,Potatoes,67588
Rwanda,1994,158,2.2836,101.76666666666667,19.116666666666667,Tea,4596
Seychelles,1994,33,0.0184,199.875,27.350000000000005,Bananas,212000
Seychelles,1994,33,0.0184,199.875,27.350000000000005,Cassava,130769
Seychelles,1994,33,0.0184,199.875,27.350000000000005,Tea,5383
Uganda,1994,59,14.6359,108.23333333333335,22.8,Bananas,48333
Uganda,1994,59,14.6359,108.23333333333335,22.8,Cassava,65000
Uganda,1994,59,14.6359,108.23333333333335,22.8,"Coffee, green",7543
Uganda,1994,59,14.6359,108.23333333333335,22.8,Maize,15098
Uganda,1994,59,14.6359,108.23333333333335,22.8,Potatoes,83636
Uganda,1994,59,14.6359,108.23333333333335,22.8,Tea,8414
Zambia,1994,1080,14.8368,64.43333333333334,22.191666666666666,Bananas,31796
Zambia,1994,1080,14.8368,64.43333333333334,22.191666666666666,Cassava,61477
Zambia,1994,1080,14.8368,64.43333333333334,22.191666666666666,"Coffee, green",9306
Zambia,1994,1080,14.8368,64.43333333333334,22.191666666666666,Maize,15025
Zambia,1994,1080,14.8368,64.43333333333334,22.191666666666666,Potatoes,90000
Zambia,1994,1080,14.8368,64.43333333333334,22.191666666666666,Tea,11364
Zimbabwe,1994,1664,10.7936,38.633333333333326,21.325000000000006,Bananas,52469
Zimbabwe,1994,1664,10.7936,38.633333333333326,21.325000000000006,Cassava,40077
Zimbabwe,1994,1664,10.7936,38.633333333333326,21.325000000000006,"Coffee, green",17127
Zimbabwe,1994,1664,10.7936,38.633333333333326,21.325000000000006,Maize,12133
Zimbabwe,1994,1664,10.7936,38.633333333333326,21.325000000000006,Potatoes,158974
Zimbabwe,1994,1664,10.7936,38.633333333333326,21.325000000000006,Tea,30539
Burundi,1995,144,2.914,97.85000000000001,20.749999999999996,Bananas,56287
Burundi,1995,144,2.914,97.85000000000001,20.749999999999996,Cassava,87141
Burundi,1995,144,2.914,97.85000000000001,20.749999999999996,"Coffee, green",7290
Burundi,1995,144,2.914,97.85000000000001,20.749999999999996,Maize,12752
Burundi,1995,144,2.914,97.85000000000001,20.749999999999996,Potatoes,29691
Burundi,1995,144,2.914,97.85000000000001,20.749999999999996,Tea,9752
Comoros,1995,1,0.1352,137.09166666666667,24.374999999999996,Bananas,58915
Comoros,1995,1,0.1352,137.09166666666667,24.374999999999996,Cassava,53261
Comoros,1995,1,0.1352,137.09166666666667,24.374999999999996,Cloves,2500
Comoros,1995,1,0.1352,137.09166666666667,24.374999999999996,"Coffee, green",1487
Comoros,1995,1,0.1352,137.09166666666667,24.374999999999996,Maize,22657
Comoros,1995,1,0.1352,137.09166666666667,24.374999999999996,Potatoes,139818
Eritrea,1995,4,3.3547,21.90833333333333,26.183333333333334,Maize,3366
Eritrea,1995,4,3.3547,21.90833333333333,26.183333333333334,Potatoes,80032
Ethiopia,1995,242,61.0248,60.741666666666674,22.783333333333335,Bananas,55970
Ethiopia,1995,242,61.0248,60.741666666666674,22.783333333333335,"Coffee, green",7471
Ethiopia,1995,242,61.0248,60.741666666666674,22.783333333333335,Maize,13590
Ethiopia,1995,242,61.0248,60.741666666666674,22.783333333333335,Potatoes,78889
Ethiopia,1995,242,61.0248,60.741666666666674,22.783333333333335,Tea,7095
Kenya,1995,4607,30.1381,52.96666666666667,24.975000000000005,Bananas,100314
Kenya,1995,4607,30.1381,52.96666666666667,24.975000000000005,Cassava,95560
Kenya,1995,4607,30.1381,52.96666666666667,24.975000000000005,Cloves,2493
Kenya,1995,4607,30.1381,52.96666666666667,24.975000000000005,"Coffee, green",5944
Kenya,1995,4607,30.1381,52.96666666666667,24.975000000000005,Maize,18759
Kenya,1995,4607,30.1381,52.96666666666667,24.975000000000005,Potatoes,96575
Kenya,1995,4607,30.1381,52.96666666666667,24.975000000000005,Tea,21725
Madagascar,1995,73,21.5869,122.85000000000002,22.441666666666666,Bananas,54762
Madagascar,1995,73,21.5869,122.85000000000002,22.441666666666666,Cassava,68867
Madagascar,1995,73,21.5869,122.85000000000002,22.441666666666666,Cloves,1733
Madagascar,1995,73,21.5869,122.85000000000002,22.441666666666666,"Coffee, green",3542
Madagascar,1995,73,21.5869,122.85000000000002,22.441666666666666,Maize,9628
Madagascar,1995,73,21.5869,122.85000000000002,22.441666666666666,Potatoes,56853
Madagascar,1995,73,21.5869,122.85000000000002,22.441666666666666,Tea,17819
Malawi,1995,172,3.1885,76.675,22.766666666666666,Bananas,120674
Malawi,1995,172,3.1885,76.675,22.766666666666666,Cassava,34669
Malawi,1995,172,3.1885,76.675,22.766666666666666,"Coffee, green",12540
Malawi,1995,172,3.1885,76.675,22.766666666666666,Maize,13517
Malawi,1995,172,3.1885,76.675,22.766666666666666,Potatoes,58002
Malawi,1995,172,3.1885,76.675,22.766666666666666,Tea,19106
Mauritius,1995,654,0.4277,153.82500000000002,23.216666666666665,Bananas,206952
Mauritius,1995,654,0.4277,153.82500000000002,23.216666666666665,Cassava,140000
Mauritius,1995,654,0.4277,153.82500000000002,23.216666666666665,Maize,38533
Mauritius,1995,654,0.4277,153.82500000000002,23.216666666666665,Potatoes,198460
Mauritius,1995,654,0.4277,153.82500000000002,23.216666666666665,Tea,18223
Mozambique,1995,72,4.0872,69.825,24.433333333333334,Bananas,66220
Mozambique,1995,72,4.0872,69.825,24.433333333333334,Cassava,42395
Mozambique,1995,72,4.0872,69.825,24.433333333333334,"Coffee, green",6923
Mozambique,1995,72,4.0872,69.825,24.433333333333334,Maize,6794
Mozambique,1995,72,4.0872,69.825,24.433333333333334,Potatoes,127750
Mozambique,1995,72,4.0872,69.825,24.433333333333334,Tea,4880
Rwanda,1995,188,2.0005,97.95833333333333,19.375,Bananas,64581
Rwanda,1995,188,2.0005,97.95833333333333,19.375,Cassava,24667
Rwanda,1995,188,2.0005,97.95833333333333,19.375,"Coffee, green",5933
Rwanda,1995,188,2.0005,97.95833333333333,19.375,Maize,11200
Rwanda,1995,188,2.0005,97.95833333333333,19.375,Potatoes,68850
Rwanda,1995,188,2.0005,97.95833333333333,19.375,Tea,7571
Seychelles,1995,36,0.02,176.15,27.408333333333335,Bananas,231250
Seychelles,1995,36,0.02,176.15,27.408333333333335,Cassava,133077
Seychelles,1995,36,0.02,176.15,27.408333333333335,Tea,5136
Uganda,1995,88,14.9608,101.13333333333334,23.175,Bananas,46840
Uganda,1995,88,14.9608,101.13333333333334,23.175,Cassava,66988
Uganda,1995,88,14.9608,101.13333333333334,23.175,"Coffee, green",6900
Uganda,1995,88,14.9608,101.13333333333334,23.175,Maize,15989
Uganda,1995,88,14.9608,101.13333333333334,23.175,Potatoes,80400
Uganda,1995,88,14.9608,101.13333333333334,23.175,Tea,7933
Zambia,1995,716,14.4246,64.09166666666667,22.716666666666665,Bananas,30000
Zambia,1995,716,14.4246,64.09166666666667,22.716666666666665,Cassava,61346
Zambia,1995,716,14.4246,64.09166666666667,22.716666666666665,"Coffee, green",6844
Zambia,1995,716,14.4246,64.09166666666667,22.716666666666665,Maize,14185
Zambia,1995,716,14.4246,64.09166666666667,22.716666666666665,Potatoes,88889
Zambia,1995,716,14.4246,64.09166666666667,22.716666666666665,Tea,11250
Zimbabwe,1995,2599,10.4734,37.98333333333333,22.066666666666663,Bananas,48485
Zimbabwe,1995,2599,10.4734,37.98333333333333,22.066666666666663,Cassava,39474
Zimbabwe,1995,2599,10.4734,37.98333333333333,22.066666666666663,"Coffee, green",15720
Zimbabwe,1995,2599,10.4734,37.98333333333333,22.066666666666663,Maize,5949
Zimbabwe,1995,2599,10.4734,37.98333333333333,22.066666666666663,Potatoes,157895
Zimbabwe,1995,2599,10.4734,37.98333333333333,22.066666666666663,Tea,30594
Burundi,1996,207,2.8888,91.11666666666667,20.474999999999998,Bananas,52356
Burundi,1996,207,2.8888,91.11666666666667,20.474999999999998,Cassava,85779
Burundi,1996,207,2.8888,91.11666666666667,20.474999999999998,"Coffee, green",7904
Burundi,1996,207,2.8888,91.11666666666667,20.474999999999998,Maize,13133
Burundi,1996,207,2.8888,91.11666666666667,20.474999999999998,Potatoes,29736
Burundi,1996,207,2.8888,91.11666666666667,20.474999999999998,Tea,7505
Comoros,1996,1,0.1379,161.875,24.183333333333334,Bananas,60000
Comoros,1996,1,0.1379,161.875,24.183333333333334,Cassava,52749
Comoros,1996,1,0.1379,161.875,24.183333333333334,Cloves,2500
Comoros,1996,1,0.1379,161.875,24.183333333333334,"Coffee, green",1492
Comoros,1996,1,0.1379,161.875,24.183333333333334,Maize,22451
Comoros,1996,1,0.1379,161.875,24.183333333333334,Potatoes,138596
Eritrea,1996,4,3.8767,18.191666666666666,26.650000000000002,Maize,3974
Eritrea,1996,4,3.8767,18.191666666666666,26.650000000000002,Potatoes,79592
Ethiopia,1996,383,64.7349,71.26666666666667,22.825,Bananas,57194
Ethiopia,1996,383,64.7349,71.26666666666667,22.825,"Coffee, green",7491
Ethiopia,1996,383,64.7349,71.26666666666667,22.825,Maize,16826
Ethiopia,1996,383,64.7349,71.26666666666667,22.825,Potatoes,78261
Ethiopia,1996,383,64.7349,71.26666666666667,22.825,Tea,7233
Kenya,1996,6344,28.6956,43.80833333333334,24.850000000000005,Bananas,97649
Kenya,1996,6344,28.6956,43.80833333333334,24.850000000000005,Cassava,111344
Kenya,1996,6344,28.6956,43.80833333333334,24.850000000000005,Cloves,2538
Kenya,1996,6344,28.6956,43.80833333333334,24.850000000000005,"Coffee, green",5523
Kenya,1996,6344,28.6956,43.80833333333334,24.850000000000005,Maize,14506
Kenya,1996,6344,28.6956,43.80833333333334,24.850000000000005,Potatoes,75918
Kenya,1996,6344,28.6956,43.80833333333334,24.850000000000005,Tea,22621
Madagascar,1996,152,21.6309,123.81666666666665,22.308333333333334,Bananas,56818
Madagascar,1996,152,21.6309,123.81666666666665,22.308333333333334,Cassava,67441
Madagascar,1996,152,21.6309,123.81666666666665,22.308333333333334,Cloves,1733
Madagascar,1996,152,21.6309,123.81666666666665,22.308333333333334,"Coffee, green",3523
Madagascar,1996,152,21.6309,123.81666666666665,22.308333333333334,Maize,9299
Madagascar,1996,152,21.6309,123.81666666666665,22.308333333333334,Potatoes,57166
Madagascar,1996,152,21.6309,123.81666666666665,22.308333333333334,Tea,17789
Malawi,1996,172,3.5092,92.24166666666667,22.333333333333332,Bananas,134666
Malawi,1996,172,3.5092,92.24166666666667,22.333333333333332,Cassava,45875
Malawi,1996,172,3.5092,92.24166666666667,22.333333333333332,"Coffee, green",12300
Malawi,1996,172,3.5092,92.24166666666667,22.333333333333332,Maize,14433
Malawi,1996,172,3.5092,92.24166666666667,22.333333333333332,Potatoes,90293
Malawi,1996,172,3.5092,92.24166666666667,22.333333333333332,Tea,18511
Mauritius,1996,614,0.4425,101.0,22.958333333333332,Bananas,184783
Mauritius,1996,614,0.4425,101.0,22.958333333333332,Cassava,140000
Mauritius,1996,614,0.4425,101.0,22.958333333333332,Maize,48667
Mauritius,1996,614,0.4425,101.0,22.958333333333332,Potatoes,195930
Mauritius,1996,614,0.4425,101.0,22.958333333333332,Tea,22536
Mozambique,1996,66,4.3545,87.08333333333333,24.041666666666668,Bananas,65385
Mozambique,1996,66,4.3545,87.08333333333333,24.041666666666668,Cassava,47674
Mozambique,1996,66,4.3545,87.08333333333333,24.041666666666668,"Coffee, green",7037
Mozambique,1996,66,4.3545,87.08333333333333,24.041666666666668,Maize,9395
Mozambique,1996,66,4.3545,87.08333333333333,24.041666666666668,Potatoes,126824
Mozambique,1996,66,4.3545,87.08333333333333,24.041666666666668,Tea,8350
Rwanda,1996,219,2.1658,94.11666666666667,19.124999999999996,Bananas,64769
Rwanda,1996,219,2.1658,94.11666666666667,19.124999999999996,Cassava,27580
Rwanda,1996,219,2.1658,94.11666666666667,19.124999999999996,"Coffee, green",6114
Rwanda,1996,219,2.1658,94.11666666666667,19.124999999999996,Maize,11099
Rwanda,1996,219,2.1658,94.11666666666667,19.124999999999996,Potatoes,55823
Rwanda,1996,219,2.1658,94.11666666666667,19.124999999999996,Tea,8234
Seychelles,1996,35,0.0183,161.5666666666667,27.041666666666668,Bananas,220000
Seychelles,1996,35,0.0183,161.5666666666667,27.041666666666668,Cassava,134615
Seychelles,1996,35,0.0183,161.5666666666667,27.041666666666668,Tea,5348
Uganda,1996,88,15.0455,109.49166666666666,22.90833333333333,Bananas,45385
Uganda,1996,88,15.0455,109.49166666666666,22.90833333333333,Cassava,67015
Uganda,1996,88,15.0455,109.49166666666666,22.90833333333333,"Coffee, green",10283
Uganda,1996,88,15.0455,109.49166666666666,22.90833333333333,Maize,12997
